,ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
377,2187082496179190213!,system_08,0.0,0.514647,0.001789,0.507963,0.197047,0.165339,0.744291,0.154413,0.608076,0.417199,0.23096,0.031066,0.712173,0.327261,0.128292,0.3171,0.702377,1.4165044128894806,1.6929665803909302,-0.0473959818482399,-0.7501176744699478,0.19708363711833954,-0.5597785487771034,-0.4572809338569641,0.03640718199312687
378,900749666493759554!,system_08,0.0,0.758626,0.000604,0.022307,0.069697,0.430871,0.002366,0.006993,0.778417,0.729774,0.929998,0.342674,0.977768,0.190705,0.284906,0.208548,0.989731,0.6096378266811371,-0.3101208433508873,0.44624216109514236,-0.6952900290489197,-0.03194060269743204,0.053090943954885006,0.134650195017457,0.15168473683297634
379,717713344529079720!,system_08,0.0,0.579592,0.005896,0.087931,0.579129,0.24396,0.000789,0.594086,0.076514,0.00317,0.778292,0.110719,0.204093,0.006133,0.087373,0.765249,0.004483,1.09291011095047,0.6050416529178619,0.07873939350247383,0.6453389525413513,0.28539395704865456,-0.44479627907276154,-0.2849782817065716,0.6447919420897961
380,1271459031659361459!,system_08,0.0,0.328557,0.001111,0.561852,0.218376,7e-06,0.189692,0.022697,0.422339,0.358676,0.072047,0.017536,0.689889,0.440304,0.007343,0.79192,0.135004,1.5323522984981537,1.6815040409564972,0.0005912594497203827,0.07190603762865067,0.3680614233016968,-0.5121705234050751,-0.13838438875973225,-0.048618340864777565
381,1173069783553683988!,system_08,0.0,0.002564,0.441088,0.208776,0.007679,0.628125,0.469817,0.382996,0.156599,0.043603,0.45417,0.579067,0.24374,0.255944,0.049217,0.527919,0.024556,-0.39478426054120064,-0.44788679853081703,1.408489853143692,0.5317868366837502,-0.5197229273617268,0.1342735905200243,-0.16827533021569252,-0.0803747121244669
382,1169132813243896228!,system_08,0.0,0.02324,0.000813,0.564756,0.591649,0.326122,0.167796,0.424777,0.258389,0.795353,0.287143,0.027494,0.377243,0.456856,0.020082,0.01301,0.199316,0.9622455835342407,1.4147174656391144,-0.15597076900303364,0.06039947271347046,0.35509658977389336,-0.4964403361082077,-0.31289513036608696,0.18054361874237657
383,1521991780215143754!,system_08,0.0,0.571971,3.748123,0.178376,0.494987,0.536761,0.231587,0.046383,0.014741,0.055108,0.087876,0.724765,0.001626,0.001494,0.350202,0.824436,0.179245,0.7895669899880886,-0.28495474345982075,3.7805769443511963,1.9552760422229767,-2.8017942011356354,-0.7195886271074414,2.380906969308853,1.5761524438858032
384,1138131329430829853!,system_08,0.0,0.140923,2.85705,0.482483,0.141632,0.351872,0.100739,0.017016,0.75197,0.184434,0.030862,0.137895,0.674076,0.917186,0.373052,0.412246,0.835207,-0.31868351623415947,-0.9361533224582672,2.9393630623817444,1.426126390695572,-2.2725812792778015,-0.07649871706962585,1.3404475897550583,1.610607624053955
385,1415232328019775599!,system_08,0.0,0.778239,0.002645,0.679997,0.137233,0.178612,0.31796,0.74863,0.039877,0.337093,0.607046,0.415345,0.173003,0.03235,0.567311,0.846457,0.133945,1.9388076066970825,2.225311726331711,0.3438761020079255,0.0010200850665569305,0.13243872113525867,-1.2802570015192032,-0.3031930886209011,-0.12433558516204357
386,1778316995965919674!,system_08,0.0,0.000348,0.00213,0.078764,0.050662,0.573154,0.220994,0.161766,0.487772,0.152575,0.634701,0.137126,0.054094,0.147561,0.987495,0.100529,0.01738,2.5485113859176636,1.821305513381958,-0.18340490013360977,-1.5723278224468231,1.1068187803030014,0.534282997250557,-0.805398166179657,-0.9574469476938248
387,771586053226965993!,system_08,0.0,0.011438,2.685138,0.436316,0.137323,0.003741,0.693067,0.067212,0.098538,0.29673,0.005676,0.000238,0.013579,0.006256,0.155057,0.450355,0.957992,0.21107700280845165,0.362318666651845,3.1731157898902893,2.4446899592876434,-3.1155766248703003,-0.34084816882386804,1.5298602283000946,1.294894352555275
388,386785428228415461!,system_08,0.0,0.070177,0.00164,0.009075,0.106385,0.706285,0.089454,0.387812,0.01856,0.767013,0.133617,0.41123,0.532665,0.803456,0.302352,0.430117,0.299602,1.2537928521633148,1.3525086641311646,-0.1273674126714468,-0.3424084633588791,0.26466721296310425,-0.3198161795735359,-0.27609409764409065,-0.3137664198875427
389,37962726035765027!,system_08,0.0,0.225232,2.349069,0.288009,0.431573,0.554923,0.400903,0.501447,0.116752,0.705207,0.114951,0.093447,0.163061,0.381923,0.045879,0.079038,0.632168,0.0832172092050314,-0.4744512587785721,2.7984760999679565,1.8963199853897095,-2.879849225282669,0.14889930613571778,1.6226791143417358,1.0145984590053558
390,943988449052513283!,system_08,0.0,0.313033,0.006785,0.366309,0.19388,0.548575,0.634196,0.028097,0.457003,0.610622,0.003886,0.307688,0.058319,0.598095,0.06341,0.110576,0.65382,2.2182253003120422,1.8994991779327393,-1.268012896180153,-1.2864818423986435,0.2831653691828251,-0.3865858241915703,-1.5042094886302948,-0.7021263539791107
391,2129877341218522609!,system_08,0.0,0.008466,2.151266,0.575369,0.277875,0.360513,0.498587,0.151956,0.000788,0.758888,0.036859,0.598916,0.027059,0.058979,0.058413,0.739861,0.985802,0.24366070528049022,-0.12117116805166006,2.3279877603054047,1.5728244185447693,-1.7366314828395844,-0.1190257822163403,1.2887036949396133,0.3580639846622944
392,1229584290793864350!,system_08,0.0,0.107517,0.001995,0.268643,0.173529,0.250831,0.479039,0.58791,0.040737,0.034267,0.70113,0.467637,0.247175,0.52574,0.527098,0.729325,0.014366,0.886837899684906,0.5720279514789581,-0.647034540772438,1.1628019157797098,0.007634595036506653,0.25541321374475956,-0.3830390125513077,0.10621544998139143
393,648999442753671691!,system_08,0.0,0.289422,0.004252,0.090253,0.000364,0.526717,0.399526,0.580683,0.29445,0.95579,0.010291,0.220608,0.134807,0.115303,0.004963,0.000716,0.741962,2.0828330516815186,1.6855392158031464,-0.5858365893363953,-1.6538401544094086,0.043154704209882766,-0.7796219438314438,-0.835256889462471,-0.37246953696012497
394,2198374993521491749!,system_08,0.0,0.581985,2.056948,0.700439,0.028172,0.451496,0.32041,0.336541,0.015916,0.00189,0.358029,0.053217,0.132453,0.896186,0.844936,0.007484,0.901167,-0.26932700350880623,-1.084193304181099,2.194705218076706,1.582013413310051,-2.0238632559776306,-0.39485762803815305,0.8028022199869156,0.9537047445774078
395,233560779621759180!,system_08,0.0,0.249951,0.002507,0.890596,0.079719,0.389776,0.309159,0.001691,0.051715,0.2115,0.109044,0.344629,0.369481,0.663275,0.031149,0.548264,0.599967,1.5849153697490692,1.8142065107822418,-0.09855464939028025,-0.5615654960274696,0.46661753952503204,-0.7562017738819122,-0.5598698481917381,-0.0985085666179657
396,1117869811323275388!,system_08,0.0,0.291666,0.00165,0.027478,0.351944,0.972998,0.151295,0.005538,0.401216,0.068057,0.840684,0.59979,0.647881,0.643926,0.116278,0.189767,0.299542,0.796951062977314,0.16018261015415192,0.15760243963450193,-0.3277451602043584,0.006505563855171204,-0.2053303960710764,-0.047420062124729156,0.16053934255614877
397,1992312406725581588!,system_08,0.0,0.659261,3.831597,0.102358,0.031395,0.430484,0.357085,0.342601,0.000321,0.346555,0.000715,0.631074,0.170362,0.741071,0.068055,0.573497,0.769425,0.8018074072897434,-0.44901242665946484,4.207795977592468,2.425371915102005,-3.046840637922287,-0.5658969860523939,2.31021448969841,1.899961143732071
398,302654006385096961!,system_08,0.0,0.8119,0.002247,0.230868,0.146964,0.06752,0.009178,0.108522,0.007646,0.126248,0.177932,0.199284,0.557321,0.000446,0.685506,0.569021,0.812492,2.026142954826355,1.6372869610786438,-0.5468497052788734,-1.3719404339790344,0.4275750666856766,0.21837924420833588,-0.7876346856355667,-0.1956714503467083
399,1693074736664309511!,system_08,0.0,0.139906,0.002022,0.452595,0.243427,0.299619,0.309137,0.285494,0.151031,0.013884,0.6409,0.008061,0.452094,0.092062,0.044873,0.000249,0.551412,0.7060126252472401,0.39687009155750275,0.2242611926048994,-0.059926338493824005,0.3493615873157978,-0.1461588549427688,-0.00074892642442137,0.40824808552861214
400,214291602847519987!,system_09,0.0,0.196251,1.944158,0.001831,0.479238,0.249089,0.314506,0.922919,0.372716,0.042663,0.402032,0.171514,0.012129,0.049928,0.22688,0.356444,0.468074,-0.4589233286678791,-0.548088051378727,2.1658182740211487,1.2247813194990158,-1.8270363211631775,0.1301368661224842,0.497133556753397,0.5689723677933216
401,281516200311491100!,system_09,0.0,0.098917,0.716767,0.160635,0.030932,0.147327,0.004786,0.549255,0.053769,0.641892,0.624367,0.009335,0.465515,0.275193,0.702532,0.228116,0.111954,-1.4559056758880615,-0.3892909768037498,2.518375426530838,1.045748583972454,-1.997297763824463,-0.20808301493525505,-0.1259156297892332,0.47682077204808593
402,2188982096238421391!,system_09,0.0,0.104546,2.381011,0.151798,0.197439,0.393457,0.510461,0.999904,0.214877,0.435041,0.171886,0.14089,0.377394,0.022853,0.011165,0.006948,0.311949,-0.48619839549064636,0.15883838944137096,3.7089873552322388,2.5414928793907166,-3.02238392829895,-0.3872066140174866,1.38693368434906,1.120395615696907
403,2273371879362568441!,system_09,0.0,0.210837,0.357844,0.893984,0.299308,0.074029,0.351469,0.034007,0.197574,0.06489,0.72808,0.01078,0.497957,0.944266,0.002628,0.646065,0.438329,-0.7624310925602913,-0.44971195235848427,2.6182229816913605,1.2328161150217056,-2.1828005611896515,-0.2728376518934965,0.05352958105504513,0.3425674494355917
404,1117474597416670964!,system_09,0.0,0.004749,0.475471,0.399215,0.165951,0.04707,0.97737,0.186709,0.288411,0.085481,0.71738,0.004631,0.501686,0.157957,0.375531,0.071508,0.026364,-1.3916182070970535,-0.34944817796349525,2.92417573928833,0.8704091906547546,-1.796225666999817,0.17227506451308727,-0.13210176024585962,-0.26360744424164295
405,467722190646694258!,system_09,0.0,0.968806,0.258989,0.419329,0.755367,0.006107,0.491432,0.802065,0.342303,0.13082,0.606318,0.24005,0.177202,0.08458,0.176954,0.654604,0.139381,0.8102285414934158,0.6320813447237015,-0.7090190351009369,-0.11840231716632843,0.19323156028985977,-0.1409427486360073,-0.4425857812166214,-0.052653269842267036
406,2131103185194820893!,system_09,0.0,0.971395,1.80489,0.463281,0.201222,0.420293,0.325736,0.101972,0.176088,0.220076,0.492445,0.006066,0.265644,0.000325,0.623413,0.018592,0.721377,-0.708722747862339,-0.6291297078132629,1.981800377368927,1.2346416488289833,-2.087887018918991,0.4475739039480686,0.27057638857513666,0.877232737839222
407,1904192285143833358!,system_09,0.0,0.604636,1.380276,0.699017,0.242915,0.15424,0.945622,0.004955,0.812314,0.0942,0.090613,0.115307,0.555154,0.686291,0.726329,0.236752,0.029037,-1.517279784195125,-1.4883088767528534,0.43819195590913296,0.5156170129776001,0.18293105193879455,0.4247187152504921,-0.9890743046998978,0.2316405028104782
408,1393837948305552546!,system_09,0.0,0.798696,0.210719,0.362505,0.017911,0.019139,0.898811,0.804367,0.115285,0.262445,0.45618,0.165225,0.583938,0.076322,0.386555,0.067201,0.060717,0.30591634288430214,0.14834880083799362,-0.2266135849058628,-0.1422124896198511,0.19817232713103294,-0.0012073321122443303,-0.1174760889261961,0.0642952099442482
409,529477669330123970!,system_09,0.0,0.657259,1.526135,0.204653,0.66768,0.872409,0.709143,0.302348,0.002885,0.050655,0.928957,0.097569,0.886011,0.092415,0.42254,0.859245,0.392644,-1.2138857692480087,-1.3836295008659363,5.30058217048645,3.0015858113765717,-4.117501795291901,-0.20343763381242752,2.0522149801254272,2.1876820474863052
410,1769293866784099830!,system_09,0.0,0.000405,0.203434,0.46865,0.297999,0.635374,0.071512,0.474323,0.173856,0.02368,0.701127,0.818734,0.390228,0.145105,0.007449,0.000973,0.530336,-0.043388109654188156,0.32201912999153137,0.2862456254661083,0.3189542815089226,-0.24195769056677818,-0.10700353235006332,-0.07557933311909437,0.1421026661992073
411,137911315112213867!,system_09,0.0,0.88437,1.831748,0.013386,0.889701,0.321648,0.842692,0.896424,0.502349,4.6e-05,0.000183,0.042361,0.371334,0.294127,0.908286,0.053519,0.19782,-0.71091078966856,-1.3653432130813599,0.6405374258756638,-0.9567209780216217,0.5406550643965602,0.9961891137063503,-0.44077251106500626,-0.2586866766214371
412,2031221844586558880!,system_09,0.0,0.538803,1.055125,0.084966,0.637744,0.238243,0.781371,0.828518,0.091688,0.869848,0.000423,0.146213,0.828324,0.077051,0.000302,0.005041,0.025059,-0.9825707077980042,-0.8719076588749886,1.974553108215332,1.0457301139831543,-0.7398140281438828,0.2574052084237337,0.10883094184100628,0.373867841437459
413,378862821225116529!,system_09,0.0,0.163573,1.25197,0.030584,0.31629,0.906711,0.84222,0.753153,0.00858,0.520245,0.028324,0.718391,0.046835,0.750881,0.748462,0.004231,0.395412,-0.4334374964237213,-0.71039018034935,0.6713791489601135,-1.25305937230587,0.1665445314720273,0.017005305737257004,-0.2034433577209711,-0.38689644262194633
414,576240384582593480!,system_09,0.0,0.061138,1.562829,0.291751,0.337973,0.00741,0.157305,0.00064,0.301895,0.115044,0.204958,0.697865,0.091186,0.698513,0.792413,0.09681,0.016189,-0.6433535143733025,-1.0098020285367966,0.3261105287820101,0.04670998267829418,-0.0251687653362751,0.2325572445988655,-0.33314278721809387,-0.2890865821391344
415,306505284728903226!,system_09,0.0,0.40043,1.160121,0.259565,0.742318,0.886054,0.26463,0.506515,0.052192,0.062874,0.158636,0.599766,0.200706,0.684006,0.470104,0.420298,0.110369,-0.7487475052475929,-0.9159902632236481,0.28249872848391533,-0.035171911120414734,-0.02089752908796072,-0.12279185093939304,-0.5051823481917381,-0.1805873317644
416,1677678056153805149!,system_09,0.0,0.147206,0.388922,0.578782,0.59325,0.42902,0.055793,0.1714,0.072419,0.050547,0.084378,0.044268,0.22551,0.402611,0.556935,0.06323,0.196878,0.3115099146962166,0.09972053207457066,-0.41638093441724777,-0.7299235314130783,0.6463433355093002,0.18073905631899834,-0.49877430498600006,-0.2681949995458126
417,1596060189891662326!,system_09,0.0,0.912097,2.298035,0.567298,0.047425,0.10116,0.476839,0.403945,0.501722,0.002467,0.52843,0.003433,0.70355,0.043868,0.616529,0.633953,0.41434,-0.6865597683936357,-1.3081016540527344,3.5521594285964966,2.254512667655945,-2.793340563774109,-0.1567783635109663,1.0011015087366104,1.5077233016490936
418,13991035665092086!,system_09,0.0,0.017598,0.718999,0.003415,0.119078,0.194468,0.20891,0.721698,0.262288,0.219597,0.73118,0.445485,0.633828,0.344503,0.031301,0.154529,0.011023,-1.2799059003591537,-0.6092944294214249,2.772097110748291,1.4179432541131973,-2.4423320591449738,-0.20285196509212255,0.250808771699667,0.36826086789369583
419,1310925043654974655!,system_09,0.0,0.003002,1.058374,0.05306,0.140152,0.16248,0.89118,0.057089,0.968894,0.688491,0.026477,0.317905,0.045137,0.163206,0.37543,0.894284,0.198505,-0.5367119493894279,-1.2954481542110443,0.03014598786830902,-0.6911253482103348,0.14439822733402252,0.7441773563623428,-0.41198059916496277,-0.311824195086956
420,1979032690139666985!,system_09,0.0,0.265517,0.877986,0.293898,0.083671,0.068646,0.232105,0.937568,0.003362,0.430848,0.839438,0.405987,0.109457,0.856872,0.12817,0.605244,0.29831,-0.4937767703086138,-0.9778555333614349,3.170044422149658,1.4256451278924942,-2.582689553499222,-0.10895728319883347,0.48266690224409103,0.6715396195650101
421,386712260050288506!,system_09,0.0,0.014518,1.011505,0.186963,0.098319,0.01611,0.674584,0.496881,0.140586,0.319454,0.313167,0.08139,0.706931,0.432619,1.8e-05,0.365051,0.761004,-0.9007074534893036,-0.7965977936983109,2.7394660115242004,1.733569324016571,-2.657025694847107,-0.12193906586617231,1.0041582435369492,0.6745302677154541
422,227177545652021664!,system_09,0.0,0.461574,0.49146,0.044488,0.227632,0.073562,0.322269,0.707491,0.309996,0.453874,0.469576,0.362737,0.34189,0.630224,0.070926,0.945254,0.78105,-0.6551717445254326,-0.4364594295620918,0.7553945481777191,0.4908362701535225,-0.8083929717540741,0.14063607156276703,-0.059010885655879974,-0.059733560075983405
423,1580622157080067371!,system_09,0.0,0.505711,1.234524,0.70243,0.45398,0.138716,0.277933,0.719594,0.195464,0.137901,0.631838,0.317942,0.707458,0.067701,0.084882,0.008443,0.961031,-0.6666394881904125,-0.28700890950858593,2.520874172449112,1.783184289932251,-2.327610492706299,0.108051911694929,0.8515634164214134,0.589130587875843
424,1274735706385023261!,system_09,0.0,0.477927,1.70324,0.405761,0.221559,0.246223,0.181487,0.661022,0.494004,0.882212,0.475599,0.097808,0.764972,0.891147,0.126823,0.104622,0.32668,-1.3312094062566757,-1.2601671069860458,3.6257402300834656,2.187411069869995,-2.1727350652217865,-0.38969769794493914,0.5892748087644577,1.4266729801893234
425,826501349789643663!,system_09,0.0,0.189184,0.807315,0.503787,0.04349,0.002534,0.578705,0.574773,0.823079,0.16702,0.485973,0.313319,0.384412,0.021624,0.230151,0.131157,0.378661,-0.6447008848190308,-0.9802489131689072,0.9287491142749786,-0.01087692379951477,-0.4107186123728752,0.16714948043227196,-0.15385598689317703,-0.11020228080451488
426,1233593586723298423!,system_09,0.0,0.95356,2.303467,0.101004,0.00284,0.531358,0.002812,0.277913,0.864432,0.209908,5e-06,0.778774,0.364876,0.72396,0.185781,0.844061,0.021847,-0.9331932552158833,-1.1506156474351883,0.4127950854599476,-0.31195350363850594,0.01480669341981411,0.2741597816348076,-0.5369450710713863,-0.09137018816545606
427,588763851119637669!,system_09,0.0,0.000614,1.640974,0.758662,0.082126,0.123531,0.081693,0.004394,0.824157,0.000722,0.058442,0.024624,0.98201,0.145251,0.718337,0.798402,0.019154,-0.7961992360651493,-0.9815753400325775,2.193496286869049,0.9706295728683472,-1.374747395515442,-0.15147094801068306,0.13491661846637726,0.6911306977272034
428,1956960862441367400!,system_09,0.0,0.069091,0.373755,0.1297,0.004677,0.005392,0.601571,0.049226,0.011623,0.500722,0.89423,0.067928,0.005425,0.740408,0.279603,0.010645,0.253034,-1.1568143665790558,-0.277828574180603,2.6899698972702026,1.1559077352285385,-1.8394978642463684,-0.16725598834455013,-0.4884399399161339,0.12349010817706585
429,1175206390560573181!,system_09,0.0,0.367353,0.046983,0.034945,0.099788,0.007449,0.869573,2.9e-05,0.368049,0.001838,0.92417,0.259525,0.011477,0.105767,0.240016,0.711132,0.024018,1.2939391732215881,0.9628758430480957,0.2500731721520424,-0.45863480120897293,0.4271458350121975,-0.4924809690564871,-0.30134548526257277,0.09287401614710689
430,533821341004676011!,system_09,0.0,0.032536,1.595532,0.248232,0.271473,0.379861,0.674409,0.062027,0.329092,0.672657,0.923402,0.066365,0.598125,0.011389,0.171505,0.00956,0.531032,-1.3733212426304817,-0.28183919191360474,5.00209903717041,2.989326924085617,-4.15679794549942,-0.4628438949584961,1.5857062015566044,1.5818780213594437
